ma1,ma2,ma3,ma4,ma5,ma6,g1,g2,g3,g4,g5,g6
-0.5524066186479101,-0.1533096532171805,-0.45973853985863367,-8.829015837805856e-05,0.613015847907216,-0.5523620835879953,-1.1047514554400626,-0.3066427443093201,-0.9195662462181933,-8.79159221316013e-05,1.2260661734285512,-1.1047182209605746
-0.5424020096866179,-0.1679782370504543,-0.48470266433963827,-3.2042890546401287e-05,0.6526898399655001,-0.5424154550137942,-1.152659362268022,-0.35689187350801765,-1.0299650961050706,2.0373518625774396e-06,1.3869965767334398,-1.1526698555991697
-0.8670923956258033,0.08323721936031668,-0.8259910693141472,-7.920640105292328e-05,0.7428382274105937,-0.867119022210861,-1.8130630907803835,0.17410566392851212,-1.7271716638525014,-7.253238637463273e-05,1.5531100546318328,-1.8130726423766215
-0.5627050139581383,-0.15147122346226005,-0.4766044874546655,3.127811284924688e-05,0.627975584129561,-0.5626481584888764,-1.195645769674364,-0.32179774241911896,-1.0127109251328095,-3.598849614449423e-05,1.3344794299115041,-1.1956461596004206
-0.5729420105858067,-0.13416273407245471,-0.5254369468234402,-2.8256563297769257e-05,0.659603015619382,-0.5730132207810537,-1.2175895433492667,-0.28515080634216877,-1.1164983253821708,2.7882019579920206e-05,1.4015657983107639,-1.2176843141479028
-0.7427672920158176,-0.1395388166015054,-0.6035470698456336,6.860261527267221e-06,0.743065222866394,-0.7426566108417704,-1.5597588389062524,-0.2931222685213905,-1.2673905197306397,-7.721434927338765e-05,1.5604677715578728,-1.5596189831492435
-0.563697923500909,-0.1954515689951089,-0.46679480561937853,2.159151926043929e-05,0.6623473731738451,-0.5638034586842271,-1.1979297591771403,-0.4152523271292743,-0.9919795883165382,6.673334268365898e-05,1.4074482291541268,-1.1979796436685102
-0.5472092042973389,-0.2016250733598684,-0.4406834731483322,2.4630381764617206e-06,0.6424838153824203,-0.5471648818087115,-1.1629087467855355,-0.4283833126010814,-0.9365631361822037,-1.95470029288017e-05,1.3651657345143644,-1.1627936490796296
-0.7480651603302544,-0.15098614411106887,-0.608385175252346,-4.415049831204148e-05,0.7594226644728126,-0.7480640115048506,-1.570842094654053,-0.317167067517271,-1.2775193380526089,1.1667090182743904e-05,1.5948545143344797,-1.5709612949243956
-0.5618200713267145,-0.12942431056491296,-0.4995612690874101,5.649810835223316e-05,0.6289626609696107,-0.5618420775686738,-1.1237075038899076,-0.25882830616095437,-0.9991923030414168,5.001714347063986e-05,1.2579713619192676,-1.1236943432745259
-0.5500103927745231,-0.12686958472011278,-0.4920738738406728,-2.3905896509850307e-05,0.619043707579697,-0.5499268196797296,-1.1686750734866078,-0.26969308119742025,-1.0456906140054185,-6.979788971087729e-05,1.3153647211500474,-1.168586889786672
-0.5468939811885403,-0.19203691382380875,-0.42863371583192417,-7.057538096104026e-05,0.6206063441263814,-0.546885813317414,-1.1622161905529174,-0.40810335656867525,-0.910800830096486,-8.721522579847649e-05,1.3186785879548186,-1.1620668388990283
-0.524575351025718,-0.11042848017679283,-0.44144693937112184,-5.187367299519918e-05,0.5518018564899472,-0.524628657617267,-1.1241468285117855,-0.2365362522812173,-0.9460015329486309,-1.0814717807657059e-05,1.1824146282291148,-1.124158686070351
-0.5538977387796442,-0.11393967982937646,-0.505681006816848,-2.5480025165881186e-05,0.6195827868299035,-0.5537864483529823,-1.176921603062954,-0.2420596034455206,-1.0744813639937438,1.5135460513190729e-05,1.3165107554271276,-1.1768831863818108
-0.5541677290469841,-0.14729554936813963,-0.47225395504168444,2.5026197822935076e-05,0.6196052056047453,-0.5541206453204919,-1.1082789223476686,-0.2946301374327343,-0.9445473176538122,3.292216673228353e-05,1.239115933479327,-1.1082271473511662
-0.5663285778761767,-0.11645660221376296,-0.4976314938052979,8.239916102184916e-05,0.6140464260669593,-0.5663894041702385,-1.1327082232067884,-0.232883765577053,-0.9952158935241688,0.00010185892612641529,1.228158089007117,-1.1328088624677528
-0.506338279380665,-0.15041219450233867,-0.3832165479207225,1.3827397741643767e-05,0.5337325114610548,-0.5063430428560763,-1.0849525677112424,-0.3223895616226472,-0.8212206598637227,0.00010047706149482257,1.1436984000104244,-1.085101848333977
-0.5432211287114903,-0.16734258072589533,-0.48902012661903993,2.732435249786451e-05,0.6563906562469553,-0.5432664564666723,-1.15439477252287,-0.3556990044001766,-1.0392721596772316,1.6287883408124974e-05,1.3949126115784047,-1.1544915214258895
-0.5962014018929233,-0.14897299371865266,-0.48871225692402864,1.828121234125553e-05,0.6377446170157552,-0.5963107795023771,-1.192486395713676,-0.29790954010243337,-0.9773904625981966,1.1208490961127335e-05,1.275390484527676,-1.1926715199604583
-0.5525208388973829,-0.19474886797111374,-0.46304185077222265,6.922708688610867e-05,0.6577985281894488,-0.552429481448352,-1.1740567882631918,-0.4137951129463782,-0.9839032924195169,8.906642024130737e-05,1.397773958457917,-1.1738662179712636
-0.5995370612863955,-0.14405254811425924,-0.4734451645436634,-3.388504899621497e-06,0.6175738281127023,-0.5994722070424597,-1.1990297496409847,-0.2880290590714411,-0.9468520692649108,4.6646545236549e-05,1.235064781510085,-1.1990034706533337
-0.5652218009175685,-0.08926944502173546,-0.5629158777383264,6.642588923570076e-07,0.652297133092361,-0.5653028407435227,-1.2011764405652066,-0.1898042966085146,-1.196167595609594,-4.634193139880666e-05,1.3861174909315006,-1.2011966198126693
-0.5532336829006572,-0.15260890612074662,-0.46511812577585565,-1.3727656550064504e-06,0.6177763189552377,-0.5532445251534928,-1.1065601113297805,-0.30532114651989395,-0.9302100749734401,-4.611389420910064e-05,1.235487676224762,-1.1065096035169408
-0.7494305755839034,-0.17704082938766816,-0.5915679709855598,6.148756584073401e-05,0.7686402948931425,-0.749401435139512,-1.573726973079911,-0.37169435445005244,-1.2422448127962298,0.00010658837148896303,1.614051797291313,-1.5736685476559924
-0.7463442155780562,-0.21208788631457945,-0.5589386771872714,9.59221172072585e-05,0.7710361038197544,-0.746360520552589,-1.5672287724881724,-0.4453233646343122,-1.173821359547016,9.877918896579556e-05,1.6191704483062095,-1.5673180729402365
-0.5150448474242413,-0.13377665729811014,-0.42213933820266913,2.8419560809655388e-06,0.5559049504593304,-0.5149892127431869,-1.103567680972106,-0.28675324297451277,-0.9044803694917801,-2.5147763885748406e-05,1.1912056228068115,-1.1035231794469433
-0.5664419626826105,-0.1186132847127632,-0.5040459204473438,4.585782110326218e-05,0.6225125573947082,-0.5663285632169185,-1.1328385827896628,-0.23725508047846805,-1.0079995343968031,7.049136282984954e-05,1.2450300739668096,-1.1327218104549301
-0.5608981436392974,-0.11787842728895602,-0.5570608343692443,5.984755521356139e-05,0.6749975837193665,-0.5608676682514113,-1.1920015778296138,-0.25046169504185917,-1.1838002193844588,3.7311302596213354e-05,1.4342566016002565,-1.191945752722758
-0.7544281084764114,-0.13153091019042265,-0.6412249519453604,-3.30143694817625e-05,0.7727194231551674,-0.7544050637123858,-1.5842493788910268,-0.2763011758838238,-1.346542714603546,2.285705107579335e-05,1.6226605044466313,-1.5843352446945365
-0.5638784518869321,-0.19657260737214546,-0.46865848276216227,-1.5453009039591642e-05,0.6650598102828613,-0.5639422133578894,-1.1983450542560703,-0.417624436043995,-0.9957947240718894,-8.922294395440854e-05,1.4133580104636185,-1.1983645571394337
-0.8266784144762543,-0.21723032387931165,-0.4656951367722599,-6.0868108685249766e-06,0.6829133414341358,-0.82668839625815,-1.6534045313536774,-0.4344945179660176,-0.9312986710565107,4.736198222337609e-06,1.3657615919112918,-1.6534435259080114
-0.6107911035877289,-0.17920514549900088,-0.5374733194911525,1.9494824921317927e-05,0.7166169462333524,-0.610812043394562,-1.221626503352879,-0.3583261403625872,-1.0748970717041502,6.24562669481412e-05,1.433315821720129,-1.2215436521951146
-0.5515755160703104,-0.19855772675379993,-0.4632580162919812,-3.109837070971578e-05,0.661768215213401,-0.5516442797538986,-1.1721487248245162,-0.4220513090789413,-0.9843365998484906,-4.061313015107354e-05,1.406275333190047,-1.1721627190043045
-0.5400912325713624,-0.17878596939439034,-0.4827541363842534,-2.4692323231754534e-05,0.6615728880308076,-0.5401375480740187,-1.1477520504690288,-0.3799494284616692,-1.0257512900912356,-8.340316158407541e-05,1.4057526681467618,-1.1477358766133425
-0.5137692510813661,-0.13585800542429194,-0.4187791098249394,7.591815650608473e-05,0.5547001363186046,-0.5137360158763988,-1.1008585088444098,-0.291071408607166,-0.8974385103416178,8.57029370325953e-05,1.1886793544080976,-1.1007583232927385
-0.7963003462353625,-0.21323297256244272,-0.6233200193130585,1.8599570811445727e-05,0.8365391545228015,-0.7963199236617913,-1.5925181740613323,-0.4265724964586016,-1.2467045317836984,-1.0637540493051154e-05,1.6731675437771412,-1.5925962972119465
-0.5799080103735651,-0.14752897794573006,-0.48144928083775346,0.02158401257663445,0.6216545843673713,-0.5850146495153404,-1.2322378588018512,-0.31340074391453077,-1.0231248399807418,0.04595652444490637,1.3209158889882289,-1.2431434996296769
