ma1,ma2,ma3,ma4,ma5,ma6
-0.5984693540895638,-0.12077143076448665,-0.4867244183795709,-5.429915076563882e-05,0.607525964497964,-0.5984463236103879
-0.42134821318591625,-0.0970733116659026,-0.37465351059890845,5.8118349572631484e-05,0.47171048573219654,-0.42137901114221077
-0.4125293526162821,-0.09513102994737781,-0.36904793158184046,-1.3707675798510986e-05,0.46430570456406356,-0.412446804100409
-0.410155712440901,-0.14402214876939398,-0.32148546821757706,-6.687763766383221e-05,0.4654791788311732,-0.4101789187437221
-0.44962891633995955,-0.09466500866373977,-0.3783776151739332,-5.7006042393641944e-05,0.47297526002255125,-0.4496874040606314
-0.415447991161131,-0.08546858569245555,-0.3792809274442045,-3.450568865011939e-05,0.4647099049194093,-0.4153205065687982
-0.41563993072181293,-0.11046190235199096,-0.3541806143886525,2.3052205595597962e-05,0.4647275236360999,-0.4155940198128233
-0.42473366654352385,-0.08734981137294044,-0.3732353938755802,7.753421974570763e-05,0.4605185103319198,-0.42478453959585993
-0.43401149333934286,-0.1289150236123001,-0.3284660339278475,2.9961897724964197e-06,0.4574867753923837,-0.4339981921713387
-0.4074047634200726,-0.1254855976871662,-0.3667418970505529,2.9776901184473295e-05,0.4922746661732998,-0.40743866425351294
-0.4471301534377351,-0.11173885712270748,-0.3665427055054866,2.0049392686287578e-05,0.47833315013777505,-0.4472205943878568
-0.4144017390383143,-0.1460719246432772,-0.34729486373949064,6.481834614050896e-05,0.49335954368534485,-0.41433242888770505
-0.4496638891977482,-0.10805842037496377,-0.35509343836335155,-1.5897267433664122e-05,0.46320108976335667,-0.4495893911397413
-0.42389854766253776,-0.0669283668913401,-0.4221932737669336,1.1110078957060047e-05,0.4892259424614412,-0.4239931120614901
-0.4149020757933764,-0.11443084602095979,-0.34884513847645954,9.812516483517094e-06,0.4633484796378566,-0.41492825556263074
-0.599558503311902,-0.14164927937632557,-0.4732630906563471,5.3287419359237826e-05,0.6149291126389296,-0.5995346874092429
-0.597092477958035,-0.16968143571099167,-0.4471418258491361,9.540264961479722e-05,0.6168298593676717,-0.5970955110275622
-0.4414794932307582,-0.11465458408855983,-0.3618467092915303,6.340671076804783e-06,0.4764923664158953,-0.44142246690521736
-0.4248428076558474,-0.08895283577133697,-0.3780575169599789,3.9699435671615335e-05,0.4668831782516829,-0.4247302514074156
-0.42065293604144927,-0.088415478899422,-0.41778541547697434,6.485561135074984e-05,0.5062733575236131,-0.4206280939244454
-0.6035515138555723,-0.10520904370071336,-0.5129853587347813,-4.3172809583136294e-05,0.618184681102174,-0.6035086671701766
-0.42288587358267926,-0.14744997877840113,-0.3515170958044451,9.403098303676618e-07,0.49877132135380414,-0.42295947029532405
-0.6613331911007698,-0.17377748506197047,-0.37257442991540973,-8.251412686697493e-06,0.5463436913387046,-0.6613373703281779
-0.5429205036138234,-0.15930281273638017,-0.47775956924526386,1.4721331362782005e-05,0.6369837378459328,-0.5429529757500561
-0.4136703585693758,-0.14889248623710186,-0.34746277550164584,-2.8983979722747388e-05,0.49632218899636854,-0.41375129325380855
-0.4050554952607698,-0.13408297849055062,-0.36208810222714627,-1.1645470264572117e-05,0.4961996035605956,-0.4051156972875023
-0.4403830938609856,-0.11645633002643269,-0.3589466847603546,7.46950589402709e-05,0.475452734057418,-0.4403582274493563
-0.7239169073420925,-0.19383847039006463,-0.5666486999975457,2.1257490020945445e-05,0.7604820282269524,-0.7239311624299589
-0.434945821833946,-0.1106685855082188,-0.3610769343615339,0.016167898828129582,0.46626318334051414,-0.4387637939343768
